ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.8776682,0.7906532,8.83,7.26,11.47,333.42,1.0,70.47,100370.74,30.99,0.0
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.8776682,0.7906532,7.54,6.2,10.41,331.66,0.7,76.4,100631.87,2.25,0.0
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.8776682,0.7906532,7.0,4.88,8.56,321.52,0.69,77.61,100830.82,1.54,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.8776682,0.7906532,5.17,3.99,8.66,289.91,0.0,84.59,100942.73,1.23,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.8776682,0.7906532,3.77,3.36,7.87,267.05,0.0,88.67,101029.77,1.32,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.8776682,0.7906532,3.02,3.74,8.62,261.47,0.21,91.18,101116.81,106.85,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.8776682,0.7906532,6.46,5.35,7.82,248.6,0.0,77.77,101259.81,353.55,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.8776682,0.7906532,10.65,6.75,9.64,250.64,0.3,64.83,101241.16,300.42,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.8776682,0.7906532,11.52,6.34,9.77,255.94,0.46,56.35,101185.2,57.82,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.8776682,0.7906532,8.93,4.62,8.77,228.93,0.19,68.94,101166.55,2.1,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.8776682,0.7906532,7.0,5.0,9.31,229.59,0.0,77.22,101160.34,1.42,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.8776682,0.7906532,6.03,5.69,10.06,224.83,0.54,80.44,101104.38,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.1354277,-0.2640343,13.42,5.45,9.54,239.75,0.94,94.32,99525.2,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.1354277,-0.2640343,13.24,5.0,8.7,239.16,0.7,89.93,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.1354277,-0.2640343,12.05,4.42,8.37,236.68,0.69,91.65,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.1354277,-0.2640343,11.57,3.77,7.17,230.84,0.98,93.06,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.1354277,-0.2640343,11.57,3.42,7.23,216.24,0.95,93.38,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.1354277,-0.2640343,11.78,3.5,7.18,212.81,1.0,92.44,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.1354277,-0.2640343,11.68,3.11,6.95,204.78,0.99,93.06,99724.15,12.37,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.1354277,-0.2640343,11.95,3.36,6.95,200.31,0.74,93.06,99773.88,82.61,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.1354277,-0.2640343,13.07,4.23,6.85,199.76,0.75,88.83,99848.49,160.29,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.1354277,-0.2640343,14.35,5.25,7.95,209.33,0.63,81.14,99848.49,255.35,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.1354277,-0.2640343,15.54,5.8,8.45,211.52,1.0,75.53,99848.49,280.27,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.1354277,-0.2640343,16.34,5.8,8.4,214.45,1.0,69.34,99823.62,341.11,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.1354277,-0.2640343,17.35,5.93,8.4,214.45,0.53,64.98,99798.76,356.0,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.1354277,-0.2640343,18.02,5.46,7.76,214.7,0.44,60.43,99773.88,329.84,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.1354277,-0.2640343,18.24,5.38,7.69,203.23,0.09,59.18,99773.88,281.8,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.1354277,-0.2640343,18.16,4.92,7.23,198.48,0.17,60.43,99724.15,175.08,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.1354277,-0.2640343,17.48,4.79,7.74,190.31,0.35,61.85,99724.15,64.14,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.1354277,-0.2640343,15.84,3.75,6.98,186.73,0.16,73.86,99699.28,2.68,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.1354277,-0.2640343,14.2,2.89,6.87,177.06,0.21,82.71,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.1354277,-0.2640343,13.37,2.47,5.84,167.01,0.22,87.42,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.1354277,-0.2640343,12.73,1.92,5.16,158.57,0.98,89.14,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.1354277,-0.2640343,12.48,2.05,5.71,148.51,1.0,87.73,99699.28,0.27,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.1354277,-0.2640343,12.38,2.12,5.61,130.43,1.0,88.2,99599.8,0.36,0.47
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.1354277,-0.2640343,12.48,3.02,6.68,131.09,1.0,89.77,99550.06,0.0,2.98
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.1354277,-0.2640343,12.54,3.05,6.65,133.78,1.0,94.0,99500.33,0.0,2.24
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.1354277,-0.2640343,12.59,3.27,6.6,116.62,0.96,94.63,99475.45,0.27,0.19
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.1354277,-0.2640343,12.59,2.63,5.63,126.73,0.89,95.57,99425.72,0.27,0.01
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.1354277,-0.2640343,12.67,2.81,6.05,140.53,0.99,95.57,99375.98,0.0,0.04
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.1354277,-0.2640343,12.94,3.37,6.49,154.02,1.0,95.26,99326.24,0.05,0.0
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.1354277,-0.2640343,12.81,3.32,6.6,183.72,1.0,94.95,99326.24,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.1354277,-0.2640343,12.48,2.8,6.06,184.76,1.0,94.95,99326.24,13.44,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.1354277,-0.2640343,12.38,2.5,5.71,175.8,0.66,94.95,99375.98,81.63,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.1354277,-0.2640343,13.34,3.08,5.66,166.08,0.9,91.65,99425.72,166.85,0.05
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.1354277,-0.2640343,14.82,5.42,7.98,175.62,0.96,85.53,99425.72,191.95,0.34
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.1354277,-0.2640343,15.36,4.83,6.95,189.1,0.7,83.65,99425.72,310.33,0.07
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.1354277,-0.2640343,16.42,4.88,6.81,189.33,0.66,76.67,99400.85,313.79,0.05
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.1354277,-0.2640343,16.99,5.43,7.7,199.2,0.53,71.28,99375.98,344.34,0.0
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.1354277,-0.2640343,17.35,5.61,7.96,196.92,0.66,68.67,99375.98,314.02,0.0
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.1354277,-0.2640343,17.34,5.4,7.7,191.45,0.36,68.08,99351.11,261.21,0.0
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.1354277,-0.2640343,17.24,5.51,8.15,192.61,0.62,66.87,99326.24,141.4,0.01
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.1354277,-0.2640343,16.22,5.15,8.32,188.42,1.0,71.34,99301.38,33.83,0.0
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.1354277,-0.2640343,15.18,4.02,7.09,175.55,1.0,78.24,99301.38,2.08,0.0
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.1354277,-0.2640343,14.49,3.3,6.72,161.58,1.0,83.18,99276.51,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.1354277,-0.2640343,14.04,3.51,6.71,154.06,1.0,85.53,99226.77,0.0,0.04
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.1354277,-0.2640343,13.77,3.53,6.59,156.3,1.0,88.67,99177.03,0.84,0.0
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.1354277,-0.2640343,13.61,3.44,6.46,156.0,1.0,90.55,99177.03,0.4,0.0
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.1354277,-0.2640343,13.37,3.17,6.18,158.93,1.0,91.81,99127.29,0.22,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.1354277,-0.2640343,13.02,2.63,5.73,152.44,1.0,93.38,99077.55,0.31,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.1354277,-0.2640343,12.89,2.43,5.29,147.51,0.99,94.0,99002.95,0.0,0.03
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.1354277,-0.2640343,12.81,2.61,5.56,144.57,1.0,94.0,98953.2,1.24,0.11
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.1354277,-0.2640343,12.75,2.73,5.7,144.98,1.0,94.32,98903.47,0.0,0.1
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.1354277,-0.2640343,12.73,2.6,5.34,142.87,1.0,93.69,98853.73,0.0,0.05
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.1354277,-0.2640343,12.62,2.54,5.31,142.01,1.0,94.32,98803.99,0.0,0.29
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.1354277,-0.2640343,12.38,2.38,5.18,140.2,1.0,94.95,98754.26,1.38,0.43
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.1354277,-0.2640343,12.32,2.01,4.41,150.81,1.0,94.95,98704.52,8.03,0.0
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.1354277,-0.2640343,12.27,1.27,3.21,169.94,1.0,94.95,98704.52,54.94,0.04
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.1354277,-0.2640343,12.67,1.17,2.2,210.37,0.87,94.32,98754.26,122.2,0.18
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.1354277,-0.2640343,13.29,1.85,2.21,264.35,0.88,91.18,98754.26,200.77,0.2
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.1354277,-0.2640343,13.91,2.4,3.0,308.65,0.83,88.51,98754.26,207.47,0.29
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.1354277,-0.2640343,14.23,2.67,3.39,321.18,0.9,86.63,98779.12,206.31,0.25
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.1354277,-0.2640343,14.45,2.55,3.2,326.21,0.87,86.0,98779.12,221.12,0.18
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.1354277,-0.2640343,14.74,2.6,3.32,324.65,0.88,84.59,98779.12,189.73,0.22
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.1354277,-0.2640343,14.85,2.72,3.54,324.52,0.9,83.34,98803.99,164.99,0.07
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.1354277,-0.2640343,14.9,3.07,4.17,333.26,0.8,82.08,98779.12,113.38,0.04
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.1354277,-0.2640343,14.54,2.88,4.2,339.34,0.78,82.87,98803.99,36.18,0.16
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.1354277,-0.2640343,13.69,2.08,3.93,341.05,0.81,88.98,98853.73,0.0,0.03
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.1354277,-0.2640343,12.91,1.94,4.66,347.05,0.63,91.02,98878.6,2.4,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.1354277,-0.2640343,12.48,2.29,5.37,352.5,0.83,91.97,98878.6,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.1354277,-0.2640343,12.27,3.49,7.12,356.54,0.94,94.0,98878.6,0.13,0.04
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.1354277,-0.2640343,12.21,4.61,7.93,358.75,1.0,94.63,98878.6,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.1354277,-0.2640343,12.27,6.17,10.14,3.11,1.0,91.02,98903.47,1.29,0.05
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.1354277,-0.2640343,11.95,6.18,10.13,357.43,1.0,88.36,98953.2,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.1354277,-0.2640343,11.84,6.04,9.99,358.07,1.0,87.26,99027.81,0.0,0.01
2024-10-07T00:00:00Z,2024-10-10T01:00:00Z,52.1354277,-0.2640343,11.62,7.22,11.74,351.99,1.0,85.85,99077.55,0.71,0.34
2024-10-07T00:00:00Z,2024-10-10T02:00:00Z,52.1354277,-0.2640343,10.98,7.18,11.69,349.29,1.0,86.95,99127.29,1.82,0.1
2024-10-07T00:00:00Z,2024-10-10T03:00:00Z,52.1354277,-0.2640343,10.44,7.95,12.94,353.59,1.0,85.06,99226.77,0.0,0.04
2024-10-07T00:00:00Z,2024-10-10T04:00:00Z,52.1354277,-0.2640343,9.79,7.93,12.9,347.38,1.0,82.4,99326.24,0.0,0.15
2024-10-07T00:00:00Z,2024-10-10T05:00:00Z,52.1354277,-0.2640343,9.26,7.67,12.54,346.23,1.0,79.81,99450.59,2.35,0.46
2024-10-07T00:00:00Z,2024-10-10T06:00:00Z,52.1354277,-0.2640343,8.83,7.25,11.92,344.66,1.0,80.12,99599.8,51.77,0.04
2024-10-07T00:00:00Z,2024-10-10T09:00:00Z,52.1354277,-0.2640343,8.83,6.56,10.3,332.83,0.87,69.89,99997.7,271.61,0.0
2024-10-07T00:00:00Z,2024-10-10T12:00:00Z,52.1354277,-0.2640343,10.65,6.59,9.82,334.82,1.0,53.22,100296.13,197.95,0.0
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.1354277,-0.2640343,10.06,5.9,9.23,336.69,1.0,57.77,100507.52,48.64,0.0
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.1354277,-0.2640343,7.86,2.59,5.9,323.52,0.53,67.89,100781.08,1.6,0.0
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.1354277,-0.2640343,6.03,1.77,5.12,314.44,0.43,75.45,100992.47,2.96,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.1354277,-0.2640343,4.2,2.03,5.49,286.07,0.0,84.28,101116.81,0.68,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.1354277,-0.2640343,3.02,2.5,6.42,268.75,0.0,88.51,101222.51,1.63,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.1354277,-0.2640343,2.7,2.67,6.98,261.44,0.0,84.75,101315.77,108.15,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.1354277,-0.2640343,6.35,3.83,5.31,247.12,0.0,71.26,101452.55,368.51,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.1354277,-0.2640343,11.41,5.35,7.45,262.25,0.32,59.81,101427.68,312.51,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.1354277,-0.2640343,11.95,5.55,8.42,252.89,0.68,54.63,101340.63,63.47,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.1354277,-0.2640343,8.72,3.59,8.35,231.34,0.0,72.56,101328.2,2.47,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.1354277,-0.2640343,6.78,3.58,8.68,225.91,0.0,77.69,101309.55,1.35,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.1354277,-0.2640343,6.03,3.24,8.19,223.23,0.01,82.24,101234.95,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.4880497,-0.1267052,13.56,4.97,8.47,246.33,0.94,93.38,99425.72,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.4880497,-0.1267052,12.99,4.98,8.46,250.04,0.99,92.12,99550.06,0.0,0.01
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.4880497,-0.1267052,12.91,4.31,7.94,235.2,0.66,93.69,99525.2,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.4880497,-0.1267052,11.89,4.75,8.38,237.82,0.72,90.87,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.4880497,-0.1267052,11.35,3.68,7.48,215.29,1.0,93.38,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.4880497,-0.1267052,11.25,3.83,7.83,211.83,0.88,94.63,99674.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.4880497,-0.1267052,11.3,3.65,7.69,212.07,0.74,94.32,99674.41,14.85,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.4880497,-0.1267052,11.46,4.28,8.49,204.07,0.86,94.0,99699.28,81.54,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.4880497,-0.1267052,12.75,4.66,7.56,203.64,0.83,89.61,99773.88,150.09,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.4880497,-0.1267052,13.91,5.3,7.81,202.84,0.72,85.85,99798.76,233.09,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.4880497,-0.1267052,15.16,6.02,8.6,217.07,0.83,78.63,99798.76,250.83,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.4880497,-0.1267052,16.16,6.35,9.43,220.21,1.0,71.54,99798.76,263.78,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.4880497,-0.1267052,17.01,6.06,8.65,220.43,0.98,66.39,99773.88,346.25,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.4880497,-0.1267052,17.86,5.76,7.9,217.83,0.59,62.0,99749.02,348.91,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.4880497,-0.1267052,18.45,5.05,6.89,208.8,0.35,59.96,99749.02,246.35,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.4880497,-0.1267052,18.43,5.1,7.72,209.46,0.32,58.08,99699.28,169.82,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.4880497,-0.1267052,17.81,3.87,6.56,195.94,0.06,62.16,99699.28,63.36,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.4880497,-0.1267052,16.19,2.51,5.87,186.8,0.3,72.08,99674.41,1.86,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.4880497,-0.1267052,14.34,3.11,7.34,178.6,0.03,79.65,99699.28,0.53,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.4880497,-0.1267052,13.18,2.77,6.92,172.66,0.12,87.73,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.4880497,-0.1267052,12.32,2.66,6.67,167.8,0.14,91.34,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.4880497,-0.1267052,11.73,2.16,5.67,163.1,1.0,93.38,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.4880497,-0.1267052,11.57,2.19,5.68,153.3,1.0,93.69,99649.54,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.4880497,-0.1267052,11.41,2.45,5.69,129.8,1.0,94.0,99574.93,0.71,0.54
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.4880497,-0.1267052,11.68,2.9,6.72,137.3,1.0,94.0,99550.06,0.0,4.24
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.4880497,-0.1267052,11.89,3.26,6.94,120.31,1.0,97.14,99525.2,0.36,1.39
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.4880497,-0.1267052,12.27,3.68,7.56,113.29,0.97,96.83,99450.59,0.0,0.17
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.4880497,-0.1267052,12.43,3.6,7.13,121.35,0.85,96.51,99400.85,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.4880497,-0.1267052,12.48,3.44,7.04,137.0,1.0,96.83,99351.11,0.36,0.01
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.4880497,-0.1267052,12.59,3.4,7.08,154.23,1.0,97.14,99326.24,0.36,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.4880497,-0.1267052,12.78,3.1,6.34,185.22,1.0,95.26,99326.24,10.51,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.4880497,-0.1267052,12.81,3.03,6.17,180.64,0.78,94.0,99375.98,84.56,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.4880497,-0.1267052,13.56,3.39,5.27,171.41,0.76,91.02,99425.72,149.82,0.01
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.4880497,-0.1267052,14.43,3.98,5.61,162.66,0.9,87.42,99425.72,190.79,0.33
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.4880497,-0.1267052,15.06,5.52,7.84,175.98,0.97,85.85,99450.59,216.33,0.21
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.4880497,-0.1267052,16.0,4.79,6.6,183.9,0.71,81.22,99400.85,339.24,0.06
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.4880497,-0.1267052,16.89,5.3,7.14,191.57,0.76,74.55,99375.98,304.39,0.08
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.4880497,-0.1267052,17.09,5.04,6.89,195.06,0.93,72.65,99351.11,270.61,0.04
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.4880497,-0.1267052,17.52,5.25,7.43,199.72,0.71,68.94,99326.24,229.77,0.0
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.4880497,-0.1267052,17.62,5.05,7.49,193.93,0.52,66.71,99301.38,151.38,0.0
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.4880497,-0.1267052,17.07,4.22,6.95,184.45,1.0,68.36,99276.51,42.97,0.0
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.4880497,-0.1267052,15.79,3.56,7.07,181.28,1.0,74.18,99301.38,0.93,0.0
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.4880497,-0.1267052,14.54,3.09,6.98,166.74,1.0,81.93,99276.51,0.0,0.01
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.4880497,-0.1267052,13.94,3.26,7.31,155.5,1.0,85.53,99226.77,0.0,0.07
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.4880497,-0.1267052,13.56,4.03,8.02,147.81,1.0,88.83,99201.9,0.8,0.05
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.4880497,-0.1267052,13.34,3.8,7.52,147.1,1.0,91.34,99201.9,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.4880497,-0.1267052,13.18,3.47,6.9,144.67,1.0,92.75,99152.16,0.84,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.4880497,-0.1267052,13.13,3.31,6.43,141.15,1.0,93.69,99102.42,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.4880497,-0.1267052,12.83,3.23,6.57,141.58,1.0,94.95,99027.81,1.95,0.0
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.4880497,-0.1267052,12.78,3.09,6.25,137.42,1.0,94.95,98978.08,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.4880497,-0.1267052,12.59,2.89,6.05,137.54,0.99,95.26,98928.34,0.0,0.16
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.4880497,-0.1267052,12.38,2.63,5.65,142.19,1.0,96.2,98878.6,0.89,0.0
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.4880497,-0.1267052,12.0,2.29,5.17,142.79,1.0,96.83,98828.86,0.13,0.11
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.4880497,-0.1267052,12.11,1.93,4.6,148.37,1.0,96.51,98779.12,0.0,0.01
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.4880497,-0.1267052,12.0,1.53,3.87,151.61,1.0,96.51,98754.26,8.78,0.43
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.4880497,-0.1267052,11.78,1.1,1.9,130.11,1.0,97.14,98754.26,31.13,1.35
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.4880497,-0.1267052,12.16,1.15,1.2,85.23,1.0,96.83,98754.26,57.33,0.62
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.4880497,-0.1267052,12.75,1.27,1.45,29.63,1.0,95.89,98779.12,113.29,0.13
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.4880497,-0.1267052,13.32,2.47,2.9,358.35,0.95,94.0,98779.12,206.18,0.21
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.4880497,-0.1267052,14.31,2.74,3.28,356.3,0.83,87.73,98779.12,229.24,0.38
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.4880497,-0.1267052,14.81,3.1,3.75,346.58,0.84,85.85,98779.12,223.47,0.34
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.4880497,-0.1267052,14.96,2.99,3.64,346.93,0.83,84.75,98779.12,211.68,0.15
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.4880497,-0.1267052,15.09,2.91,3.53,336.5,0.79,84.59,98779.12,159.98,0.33
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.4880497,-0.1267052,15.02,3.24,4.21,343.02,0.86,82.63,98779.12,94.27,0.06
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.4880497,-0.1267052,14.33,3.12,4.69,341.0,0.8,87.73,98803.99,31.13,0.16
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.4880497,-0.1267052,13.69,2.92,5.23,348.41,0.85,89.46,98853.73,0.18,0.02
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.4880497,-0.1267052,12.86,2.68,5.81,351.02,0.8,92.59,98878.6,0.58,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.4880497,-0.1267052,12.48,2.97,6.29,359.08,0.88,94.63,98878.6,0.0,0.13
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.4880497,-0.1267052,12.54,4.35,7.6,357.5,0.94,94.32,98903.47,1.73,0.03
