ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-06T06:00:00Z,2024-10-18T00:00:00Z,52.4872562,0.4012455,12.3,4.21,6.87,42.99,0.59,66.61,101821.2,0.0,0.0
2024-10-06T06:00:00Z,2024-10-18T03:00:00Z,52.4872562,0.4012455,11.64,4.08,6.79,30.41,1.0,76.9,101789.36,0.0,0.0
2024-10-06T06:00:00Z,2024-10-18T06:00:00Z,52.4872562,0.4012455,11.56,3.43,6.02,34.83,0.37,81.9,101810.59,0.0,0.04
2024-10-06T06:00:00Z,2024-10-18T09:00:00Z,52.4872562,0.4012455,12.64,3.65,6.24,47.28,1.0,79.21,101937.93,36.89,0.04
2024-10-06T06:00:00Z,2024-10-18T12:00:00Z,52.4872562,0.4012455,15.13,4.76,6.57,41.26,0.02,63.87,101916.71,183.66,0.01
2024-10-06T06:00:00Z,2024-10-18T15:00:00Z,52.4872562,0.4012455,15.04,4.94,6.92,39.29,0.26,67.05,101906.09,217.84,0.07
2024-10-06T06:00:00Z,2024-10-18T18:00:00Z,52.4872562,0.4012455,11.52,3.38,6.09,28.34,0.55,88.58,101937.93,0.0,0.04
2024-10-06T06:00:00Z,2024-10-18T21:00:00Z,52.4872562,0.4012455,11.56,2.92,5.35,22.46,0.32,88.73,101906.09,0.0,0.02
2024-10-06T06:00:00Z,2024-10-19T00:00:00Z,52.4872562,0.4012455,9.27,2.44,4.5,21.28,0.04,95.66,101831.81,0.0,0.0
2024-10-06T06:00:00Z,2024-10-19T03:00:00Z,52.4872562,0.4012455,8.94,2.71,5.86,359.15,0.04,96.67,101683.24,0.0,0.0
2024-10-06T06:00:00Z,2024-10-19T06:00:00Z,52.4872562,0.4012455,8.3,2.77,5.95,350.0,0.36,98.12,101614.26,0.0,0.0
2024-10-06T06:00:00Z,2024-10-19T09:00:00Z,52.4872562,0.4012455,10.85,3.76,4.7,336.6,0.95,88.0,101587.73,65.04,0.0
2024-10-06T06:00:00Z,2024-10-19T12:00:00Z,52.4872562,0.4012455,12.8,2.62,3.22,332.41,1.0,76.3,101510.79,86.15,0.02
2024-10-06T06:00:00Z,2024-10-19T15:00:00Z,52.4872562,0.4012455,13.55,3.36,4.66,345.95,0.89,73.98,101348.95,197.74,0.02
2024-10-06T06:00:00Z,2024-10-19T18:00:00Z,52.4872562,0.4012455,10.81,2.61,5.04,20.1,0.86,92.34,101388.75,0.0,0.0
2024-10-06T06:00:00Z,2024-10-19T21:00:00Z,52.4872562,0.4012455,9.61,1.88,2.83,5.54,0.37,95.66,101325.08,0.0,0.0
2024-10-06T06:00:00Z,2024-10-20T00:00:00Z,52.4872562,0.4012455,10.06,1.92,3.12,353.95,0.98,94.51,101185.55,0.0,0.0
2024-10-06T06:00:00Z,2024-10-20T03:00:00Z,52.4872562,0.4012455,10.06,1.72,2.57,2.55,0.75,92.92,101062.42,0.0,0.0
2024-10-06T06:00:00Z,2024-10-20T06:00:00Z,52.4872562,0.4012455,9.32,1.16,1.75,21.61,0.97,93.78,101019.98,0.0,0.0
2024-10-06T06:00:00Z,2024-10-20T09:00:00Z,52.4872562,0.4012455,11.14,0.46,0.47,332.68,0.84,84.39,101026.61,153.88,0.02
2024-10-06T06:00:00Z,2024-10-20T12:00:00Z,52.4872562,0.4012455,12.97,1.03,0.88,243.16,0.78,73.91,100953.65,148.57,0.0
2024-10-06T06:00:00Z,2024-10-20T15:00:00Z,52.4872562,0.4012455,12.97,0.84,0.7,263.48,1.0,74.89,100889.98,36.89,0.01
2024-10-06T06:00:00Z,2024-10-20T18:00:00Z,52.4872562,0.4012455,11.39,1.12,0.7,321.42,1.0,82.73,100929.77,0.0,0.0
2024-10-06T06:00:00Z,2024-10-20T21:00:00Z,52.4872562,0.4012455,10.85,1.51,1.46,1.01,1.0,89.3,100982.84,0.0,0.13
2024-10-06T06:00:00Z,2024-10-21T00:00:00Z,52.4872562,0.4012455,10.69,1.21,0.97,341.35,1.0,91.33,100953.65,0.0,0.0
2024-10-06T06:00:00Z,2024-10-21T03:00:00Z,52.4872562,0.4012455,9.23,1.2,1.36,341.93,0.27,94.94,100972.22,0.0,0.0
2024-10-06T06:00:00Z,2024-10-21T06:00:00Z,52.4872562,0.4012455,9.73,1.14,1.07,353.05,1.0,93.35,100988.14,0.0,0.0
2024-10-06T06:00:00Z,2024-10-21T09:00:00Z,52.4872562,0.4012455,11.81,0.9,0.88,41.3,0.12,84.61,101079.67,178.89,0.0
2024-10-06T06:00:00Z,2024-10-21T12:00:00Z,52.4872562,0.4012455,15.13,1.78,1.82,90.7,0.38,69.07,101046.51,365.62,0.0
2024-10-06T06:00:00Z,2024-10-21T15:00:00Z,52.4872562,0.4012455,15.29,2.52,3.71,110.12,0.78,73.12,101033.24,70.06,0.18
2024-10-06T06:00:00Z,2024-10-21T18:00:00Z,52.4872562,0.4012455,13.3,2.78,5.26,95.81,0.56,80.6,101102.22,0.0,0.0
2024-10-06T06:00:00Z,2024-10-21T21:00:00Z,52.4872562,0.4012455,11.06,2.94,5.99,133.7,0.1,94.22,101155.28,0.0,0.0
2024-10-06T06:00:00Z,2024-10-22T00:00:00Z,52.4872562,0.4012455,10.6,2.77,5.83,141.41,0.26,95.66,101117.48,0.0,0.0
2024-10-06T06:00:00Z,2024-10-22T03:00:00Z,52.4872562,0.4012455,10.1,2.92,5.65,132.96,0.43,94.8,101061.1,0.0,0.0
2024-10-06T06:00:00Z,2024-10-22T06:00:00Z,52.4872562,0.4012455,10.19,3.16,6.64,119.48,0.53,96.1,100996.1,0.0,0.0
2024-10-06T06:00:00Z,2024-10-06T06:00:00Z,52.8776682,0.7906532,12.3,6.92,9.42,143.32,1.0,77.7,100462.84,0.0,0.0
2024-10-06T06:00:00Z,2024-10-06T07:00:00Z,52.8776682,0.7906532,12.47,7.4,10.24,138.23,1.0,77.5,100409.77,21.81,0.0
2024-10-06T06:00:00Z,2024-10-06T08:00:00Z,52.8776682,0.7906532,12.97,7.67,10.63,145.14,1.0,77.8,100377.94,114.3,0.0
2024-10-06T06:00:00Z,2024-10-06T09:00:00Z,52.8776682,0.7906532,13.63,7.77,10.67,145.61,0.96,76.6,100324.88,176.37,0.0
2024-10-06T06:00:00Z,2024-10-06T10:00:00Z,52.8776682,0.7906532,14.63,8.43,11.17,144.89,0.47,71.17,100218.75,391.76,0.0
2024-10-06T06:00:00Z,2024-10-06T11:00:00Z,52.8776682,0.7906532,15.29,8.69,11.43,152.49,0.12,66.76,100144.47,474.19,0.0
2024-10-06T06:00:00Z,2024-10-06T12:00:00Z,52.8776682,0.7906532,15.04,8.54,11.16,151.48,1.0,68.2,100070.18,355.57,0.0
2024-10-06T06:00:00Z,2024-10-06T13:00:00Z,52.8776682,0.7906532,13.63,7.67,10.45,145.77,1.0,75.0,100017.12,60.01,0.0
2024-10-06T06:00:00Z,2024-10-06T14:00:00Z,52.8776682,0.7906532,13.8,7.46,10.46,144.13,0.71,73.91,99942.84,33.87,0.0
2024-10-06T06:00:00Z,2024-10-06T15:00:00Z,52.8776682,0.7906532,14.88,8.1,10.65,147.45,0.98,70.73,99847.33,281.18,0.0
2024-10-06T06:00:00Z,2024-10-06T16:00:00Z,52.8776682,0.7906532,13.96,7.62,10.43,156.35,0.9,74.38,99815.49,7.73,0.1
2024-10-06T06:00:00Z,2024-10-06T17:00:00Z,52.8776682,0.7906532,12.8,8.07,10.79,154.29,0.98,81.72,99773.04,5.72,0.0
2024-10-06T06:00:00Z,2024-10-06T18:00:00Z,52.8776682,0.7906532,12.64,8.2,10.88,153.34,1.0,86.27,99709.37,0.0,0.11
2024-10-06T06:00:00Z,2024-10-06T19:00:00Z,52.8776682,0.7906532,12.97,7.89,10.61,153.22,1.0,86.27,99603.24,0.0,0.05
2024-10-06T06:00:00Z,2024-10-06T20:00:00Z,52.8776682,0.7906532,13.3,7.56,10.39,156.86,1.0,90.17,99560.8,0.0,0.19
2024-10-06T06:00:00Z,2024-10-06T21:00:00Z,52.8776682,0.7906532,13.96,7.47,10.26,158.65,1.0,92.92,99497.12,0.0,0.41
2024-10-06T06:00:00Z,2024-10-06T22:00:00Z,52.8776682,0.7906532,14.05,6.58,9.35,174.27,1.0,94.51,99454.67,0.0,3.34
2024-10-06T06:00:00Z,2024-10-06T23:00:00Z,52.8776682,0.7906532,14.46,7.18,10.21,189.83,0.99,93.35,99433.45,0.0,0.11
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.8776682,0.7906532,14.3,5.72,8.23,214.23,0.79,94.8,99327.33,0.0,0.63
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.8776682,0.7906532,13.47,7.62,9.99,245.78,0.06,93.49,99369.77,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.8776682,0.7906532,12.8,7.88,10.36,240.5,0.14,93.93,99412.23,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.8776682,0.7906532,12.39,7.54,9.85,234.48,0.33,94.65,99475.9,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.8776682,0.7906532,12.22,7.91,10.15,232.18,1.0,94.94,99560.8,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.8776682,0.7906532,12.05,7.54,9.61,226.96,0.37,92.05,99603.24,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.8776682,0.7906532,11.39,6.96,9.25,220.26,0.64,91.33,99624.47,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.8776682,0.7906532,11.27,7.46,9.86,217.66,0.82,91.18,99688.14,50.96,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.8776682,0.7906532,11.97,7.25,9.41,218.25,1.0,90.32,99730.59,159.53,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.8776682,0.7906532,12.97,7.01,8.79,210.67,0.07,86.99,99730.59,253.03,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.8776682,0.7906532,14.38,7.89,10.26,208.07,0.51,81.39,99751.81,401.81,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.8776682,0.7906532,15.13,7.64,9.8,210.19,1.0,75.7,99730.59,417.9,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.8776682,0.7906532,15.79,8.22,10.75,213.44,0.98,72.11,99773.04,429.96,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.8776682,0.7906532,16.29,7.46,10.02,214.85,0.2,69.87,99751.81,425.94,0.01
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.8776682,0.7906532,16.54,6.61,9.22,213.07,0.1,68.28,99730.59,389.75,0.02
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.8776682,0.7906532,16.54,5.11,7.56,205.77,0.04,70.08,99688.14,227.89,0.01
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.8776682,0.7906532,16.12,4.07,6.48,200.92,0.03,71.6,99666.92,126.61,0.01
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.8776682,0.7906532,15.04,3.35,6.0,190.88,0.0,76.4,99666.92,21.81,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.8776682,0.7906532,14.05,4.29,7.32,167.41,0.5,79.49,99666.92,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.8776682,0.7906532,13.55,6.26,9.69,163.88,0.9,84.32,99709.37,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.8776682,0.7906532,13.13,4.48,7.87,161.74,1.0,89.16,99666.92,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.8776682,0.7906532,12.88,4.2,7.42,156.47,1.0,90.75,99666.92,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.8776682,0.7906532,12.88,4.36,7.3,140.1,1.0,92.92,99582.02,0.0,1.04
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.8776682,0.7906532,13.22,5.31,8.05,146.6,1.0,93.64,99518.34,0.0,1.02
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.8776682,0.7906532,13.22,4.19,6.29,136.44,1.0,96.1,99454.67,0.0,0.75
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.8776682,0.7906532,13.38,3.95,5.95,150.65,0.94,96.67,99433.45,0.0,0.87
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.8776682,0.7906532,13.38,4.09,6.05,167.02,0.82,96.96,99348.55,0.0,0.12
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.8776682,0.7906532,13.55,4.85,7.03,187.22,0.49,94.36,99327.33,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.8776682,0.7906532,12.97,4.49,6.99,195.91,0.01,93.64,99306.1,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.8776682,0.7906532,12.47,4.33,6.93,194.13,0.47,94.51,99284.88,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.8776682,0.7906532,12.22,5.96,8.67,200.15,0.24,94.51,99391.0,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.8776682,0.7906532,12.22,5.63,8.08,194.82,0.43,93.64,99454.67,47.94,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.8776682,0.7906532,13.13,5.31,7.48,192.48,0.04,88.15,99433.45,144.33,0.0
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.8776682,0.7906532,14.38,6.03,8.17,192.5,0.05,81.72,99412.23,309.32,0.0
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.8776682,0.7906532,15.21,6.61,9.09,194.43,0.6,78.59,99391.0,407.84,0.0
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.8776682,0.7906532,15.54,7.35,9.72,190.62,1.0,76.2,99369.77,381.71,0.12
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.8776682,0.7906532,15.13,6.63,8.95,190.1,0.99,81.1,99348.55,144.33,0.03
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.8776682,0.7906532,16.12,6.24,8.79,195.44,0.81,72.4,99327.33,363.61,0.18
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.8776682,0.7906532,16.45,6.42,8.88,197.45,0.97,69.58,99306.1,357.58,0.4
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.8776682,0.7906532,15.79,5.99,8.64,196.05,0.69,71.53,99284.88,76.09,0.24
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.8776682,0.7906532,15.54,5.58,8.32,188.86,0.21,73.41,99263.66,138.55,0.13
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.8776682,0.7906532,14.63,6.31,9.36,186.26,0.43,79.21,99263.66,15.78,0.63
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.8776682,0.7906532,13.47,5.67,8.72,172.04,1.0,85.91,99242.43,0.0,0.34
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.8776682,0.7906532,13.55,6.84,9.7,167.54,0.93,85.47,99221.2,0.0,0.12
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.8776682,0.7906532,13.63,7.27,10.34,166.49,1.0,84.32,99178.76,0.0,0.48
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.8776682,0.7906532,13.63,7.42,10.48,172.42,1.0,84.1,99136.3,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.8776682,0.7906532,13.38,6.09,8.6,165.06,0.99,87.14,99093.86,0.0,0.13
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.8776682,0.7906532,13.38,6.44,9.08,171.39,0.88,87.28,99051.41,0.0,0.07
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.8776682,0.7906532,13.3,6.31,8.94,163.16,1.0,89.16,98987.73,0.0,0.36
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.8776682,0.7906532,13.3,6.2,8.8,164.4,1.0,89.74,98902.84,0.0,0.6
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.8776682,0.7906532,13.22,6.64,9.39,180.17,1.0,90.17,98839.16,0.0,0.6
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.8776682,0.7906532,13.3,6.86,9.58,175.67,1.0,88.58,98775.49,0.0,0.15
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.8776682,0.7906532,13.38,6.9,9.73,178.71,1.0,88.29,98711.82,0.0,0.37
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.8776682,0.7906532,12.88,6.73,9.41,183.49,1.0,89.88,98669.37,0.0,0.53
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.8776682,0.7906532,12.88,6.25,8.67,189.25,1.0,89.74,98626.92,0.0,0.1
2024-10-06T06:00:00Z,2024-10-09T07:00:00Z,52.8776682,0.7906532,12.39,3.65,5.28,184.25,0.82,93.64,98733.05,29.85,0.07
2024-10-06T06:00:00Z,2024-10-09T08:00:00Z,52.8776682,0.7906532,12.64,3.1,4.23,188.96,1.0,92.34,98733.05,37.89,0.04
2024-10-06T06:00:00Z,2024-10-09T09:00:00Z,52.8776682,0.7906532,12.88,2.8,3.81,196.92,0.85,91.62,98733.05,67.05,0.02
2024-10-06T06:00:00Z,2024-10-09T10:00:00Z,52.8776682,0.7906532,13.13,2.43,2.94,226.71,0.35,89.88,98754.27,118.32,0.05
2024-10-06T06:00:00Z,2024-10-09T11:00:00Z,52.8776682,0.7906532,13.3,2.57,2.88,260.7,0.3,89.16,98775.49,113.79,0.07
2024-10-06T06:00:00Z,2024-10-09T12:00:00Z,52.8776682,0.7906532,13.47,2.2,2.42,281.78,0.14,87.86,98796.72,114.8,0.0
2024-10-06T06:00:00Z,2024-10-09T13:00:00Z,52.8776682,0.7906532,13.63,1.94,2.01,299.94,0.14,85.47,98796.72,221.86,0.0
2024-10-06T06:00:00Z,2024-10-09T14:00:00Z,52.8776682,0.7906532,13.88,1.31,1.28,324.47,0.11,84.1,98796.72,231.92,0.02
2024-10-06T06:00:00Z,2024-10-09T15:00:00Z,52.8776682,0.7906532,13.8,1.29,1.27,351.56,0.12,83.67,98796.72,221.86,0.01
2024-10-06T06:00:00Z,2024-10-09T16:00:00Z,52.8776682,0.7906532,13.55,2.23,2.51,9.03,0.36,85.69,98796.72,94.69,0.0
2024-10-06T06:00:00Z,2024-10-09T17:00:00Z,52.8776682,0.7906532,13.05,2.71,3.38,21.39,0.74,88.58,98796.72,13.76,0.0
2024-10-06T06:00:00Z,2024-10-09T18:00:00Z,52.8776682,0.7906532,13.05,3.3,4.46,30.17,1.0,88.0,98839.16,0.0,0.0
2024-10-06T06:00:00Z,2024-10-09T19:00:00Z,52.8776682,0.7906532,13.47,4.7,6.64,38.54,1.0,87.86,98839.16,0.0,0.0
2024-10-06T06:00:00Z,2024-10-09T20:00:00Z,52.8776682,0.7906532,13.47,6.89,9.17,43.17,1.0,88.44,98881.62,0.0,0.03
2024-10-06T06:00:00Z,2024-10-09T21:00:00Z,52.8776682,0.7906532,13.38,7.88,10.54,41.8,1.0,87.57,98924.06,0.0,0.26
2024-10-06T06:00:00Z,2024-10-09T22:00:00Z,52.8776682,0.7906532,12.97,10.78,14.19,37.4,1.0,90.75,98945.29,0.0,0.2
2024-10-06T06:00:00Z,2024-10-09T23:00:00Z,52.8776682,0.7906532,12.72,11.24,14.55,32.51,1.0,88.15,98987.73,0.0,0.03
2024-10-06T06:00:00Z,2024-10-10T00:00:00Z,52.8776682,0.7906532,12.47,11.8,15.12,27.26,1.0,86.56,99008.96,0.0,0.04
2024-10-06T06:00:00Z,2024-10-10T01:00:00Z,52.8776682,0.7906532,12.22,12.18,15.51,19.7,1.0,85.84,99030.19,0.0,0.07
2024-10-06T06:00:00Z,2024-10-10T02:00:00Z,52.8776682,0.7906532,12.05,12.56,15.96,14.65,1.0,84.1,99072.63,0.0,0.04
2024-10-06T06:00:00Z,2024-10-10T03:00:00Z,52.8776682,0.7906532,11.89,12.77,16.24,11.14,1.0,82.37,99115.09,0.0,0.04
2024-10-06T06:00:00Z,2024-10-10T04:00:00Z,52.8776682,0.7906532,11.6,13.38,16.81,9.04,1.0,79.98,99157.53,0.0,0.05
2024-10-06T06:00:00Z,2024-10-10T05:00:00Z,52.8776682,0.7906532,11.39,13.63,17.18,5.28,1.0,78.7,99242.43,0.0,0.06
2024-10-06T06:00:00Z,2024-10-10T06:00:00Z,52.8776682,0.7906532,11.14,13.62,17.16,4.71,1.0,77.2,99348.55,0.0,0.1
2024-10-06T06:00:00Z,2024-10-10T07:00:00Z,52.8776682,0.7906532,11.02,13.96,17.66,4.65,1.0,78.4,99475.9,11.75,0.17
2024-10-06T06:00:00Z,2024-10-10T08:00:00Z,52.8776682,0.7906532,10.89,13.77,17.28,1.74,1.0,74.82,99603.24,29.85,0.12
2024-10-06T06:00:00Z,2024-10-10T09:00:00Z,52.8776682,0.7906532,10.69,13.27,16.62,2.39,1.0,73.12,99751.81,50.96,0.09
2024-10-06T06:00:00Z,2024-10-10T10:00:00Z,52.8776682,0.7906532,10.6,12.11,14.94,1.27,1.0,69.0,99889.77,82.13,0.05
2024-10-06T06:00:00Z,2024-10-10T11:00:00Z,52.8776682,0.7906532,10.89,10.97,13.29,356.78,0.82,59.24,99995.9,94.19,0.0
2024-10-06T06:00:00Z,2024-10-10T12:00:00Z,52.8776682,0.7906532,10.81,10.49,12.82,349.48,0.55,58.23,100091.41,139.18,0.0
2024-10-06T06:00:00Z,2024-10-10T13:00:00Z,52.8776682,0.7906532,11.06,10.05,12.13,349.72,0.86,58.23,100186.91,137.92,0.0
2024-10-06T06:00:00Z,2024-10-10T14:00:00Z,52.8776682,0.7906532,10.85,9.69,11.71,347.6,0.99,60.11,100261.2,86.15,0.03
2024-10-06T06:00:00Z,2024-10-10T15:00:00Z,52.8776682,0.7906532,10.64,9.8,11.96,356.78,0.8,64.16,100303.65,60.01,0.06
2024-10-06T06:00:00Z,2024-10-10T16:00:00Z,52.8776682,0.7906532,10.85,9.54,11.62,357.12,0.76,64.16,100377.94,47.94,0.12
2024-10-06T06:00:00Z,2024-10-10T17:00:00Z,52.8776682,0.7906532,10.81,9.52,11.61,1.23,0.9,61.27,100462.84,3.71,0.07
2024-10-06T06:00:00Z,2024-10-10T18:00:00Z,52.8776682,0.7906532,10.89,8.69,10.61,1.69,0.92,60.83,100563.65,0.0,0.04
2024-10-06T06:00:00Z,2024-10-10T19:00:00Z,52.8776682,0.7906532,10.64,8.19,9.86,359.55,0.28,61.56,100637.94,0.0,0.12
2024-10-06T06:00:00Z,2024-10-10T20:00:00Z,52.8776682,0.7906532,10.4,7.7,9.28,357.62,0.81,65.46,100717.53,0.0,0.2
2024-10-06T06:00:00Z,2024-10-10T21:00:00Z,52.8776682,0.7906532,10.27,7.67,9.21,8.41,0.98,68.06,100765.28,0.0,0.26
2024-10-06T06:00:00Z,2024-10-10T22:00:00Z,52.8776682,0.7906532,10.27,8.06,9.63,11.49,1.0,62.57,100823.65,0.0,0.04
2024-10-06T06:00:00Z,2024-10-10T23:00:00Z,52.8776682,0.7906532,10.4,8.05,9.66,5.96,1.0,57.37,100855.48,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T00:00:00Z,52.8776682,0.7906532,10.27,7.97,9.64,5.04,1.0,55.63,100887.32,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T01:00:00Z,52.8776682,0.7906532,10.23,7.86,9.45,2.93,1.0,56.5,100932.42,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T02:00:00Z,52.8776682,0.7906532,10.19,7.78,9.28,2.83,1.0,55.92,100966.91,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T03:00:00Z,52.8776682,0.7906532,10.06,7.46,8.96,4.09,1.0,52.74,101001.41,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T04:00:00Z,52.8776682,0.7906532,9.98,6.78,8.2,2.89,1.0,53.03,101046.51,0.0,0.0
2024-10-06T06:00:00Z,2024-10-11T05:00:00Z,52.8776682,0.7906532,9.77,6.42,7.64,354.49,1.0,56.5,101094.27,0.0,0.03
2024-10-06T06:00:00Z,2024-10-11T06:00:00Z,52.8776682,0.7906532,9.4,6.73,7.82,340.09,1.0,63.87,101163.91,0.0,0.2
2024-10-06T06:00:00Z,2024-10-11T09:00:00Z,52.8776682,0.7906532,9.98,7.36,8.54,339.89,0.05,59.97,101348.95,217.84,0.0
2024-10-06T06:00:00Z,2024-10-11T12:00:00Z,52.8776682,0.7906532,9.81,5.23,5.81,323.14,0.02,57.08,101510.79,490.28,0.0
2024-10-06T06:00:00Z,2024-10-11T15:00:00Z,52.8776682,0.7906532,10.48,3.97,4.68,284.23,0.05,47.83,101545.28,270.12,0.0
2024-10-06T06:00:00Z,2024-10-11T18:00:00Z,52.8776682,0.7906532,9.57,4.86,6.11,256.02,0.13,57.37,101640.79,0.0,0.02
2024-10-06T06:00:00Z,2024-10-11T21:00:00Z,52.8776682,0.7906532,8.98,5.71,7.46,258.84,0.24,66.61,101725.69,0.0,0.0
2024-10-06T06:00:00Z,2024-10-12T00:00:00Z,52.8776682,0.7906532,8.65,6.29,8.11,252.22,1.0,72.11,101704.46,0.0,0.0
2024-10-06T06:00:00Z,2024-10-12T03:00:00Z,52.8776682,0.7906532,7.59,7.15,9.57,234.8,0.98,76.5,101646.09,0.0,0.02
2024-10-06T06:00:00Z,2024-10-12T06:00:00Z,52.8776682,0.7906532,7.31,8.46,10.83,235.44,0.05,82.8,101593.04,0.0,0.0
2024-10-06T06:00:00Z,2024-10-12T09:00:00Z,52.8776682,0.7906532,9.19,9.97,12.53,236.18,0.05,77.1,101577.12,295.25,0.0
2024-10-06T06:00:00Z,2024-10-12T12:00:00Z,52.8776682,0.7906532,11.81,11.21,14.13,255.76,0.9,67.77,101550.59,458.11,0.07
2024-10-06T06:00:00Z,2024-10-12T15:00:00Z,52.8776682,0.7906532,9.36,7.64,9.42,296.69,1.0,78.5,101662.02,9.74,0.1
2024-10-06T06:00:00Z,2024-10-12T18:00:00Z,52.8776682,0.7906532,9.81,5.95,7.45,332.52,0.05,56.21,101863.65,0.0,0.0
2024-10-06T06:00:00Z,2024-10-12T21:00:00Z,52.8776682,0.7906532,9.19,4.71,5.52,293.13,0.05,59.82,102033.45,0.0,0.0
2024-10-06T06:00:00Z,2024-10-13T00:00:00Z,52.8776682,0.7906532,8.32,4.63,5.65,292.15,0.01,71.38,102150.18,0.0,0.0
2024-10-06T06:00:00Z,2024-10-13T03:00:00Z,52.8776682,0.7906532,7.72,5.08,6.33,290.64,0.75,74.82,102266.91,0.0,0.0
2024-10-06T06:00:00Z,2024-10-13T06:00:00Z,52.8776682,0.7906532,7.39,4.99,6.13,267.69,0.48,80.2,102383.65,0.0,0.02
2024-10-06T06:00:00Z,2024-10-13T09:00:00Z,52.8776682,0.7906532,8.67,5.49,6.23,268.62,0.05,75.39,102542.83,295.25,0.01
2024-10-06T06:00:00Z,2024-10-13T12:00:00Z,52.8776682,0.7906532,10.06,5.23,5.94,261.92,0.05,66.33,102595.89,470.17,0.0
2024-10-06T06:00:00Z,2024-10-13T15:00:00Z,52.8776682,0.7906532,11.14,4.41,5.26,255.11,0.65,58.81,102574.66,226.89,0.0
